image_path,patient_id,dice,iou
data/raw/busbra/Images/bus_0582-r.png,582,0.9451795841227102,0.8960573476764602
data/raw/busbra/Images/bus_0584-l.png,584,0.8389857369280668,0.7226317226392948
data/raw/busbra/Images/bus_0584-r.png,584,0.9415505754097282,0.8895565093021586
data/raw/busbra/Images/bus_0585-l.png,585,0.9006812477608339,0.819308545341836
data/raw/busbra/Images/bus_0585-r.png,585,0.8836620227992824,0.7915721231834174
data/raw/busbra/Images/bus_0589-l.png,589,0.9515915119379446,0.9076533839400599
data/raw/busbra/Images/bus_0589-r.png,589,0.9291751675916883,0.8677191072472662
data/raw/busbra/Images/bus_0594-l.png,594,0.9356934797228804,0.8791578947393861
data/raw/busbra/Images/bus_0594-r.png,594,0.9615533230297377,0.9259534883734706
data/raw/busbra/Images/bus_0595-l.png,595,0.9442649434583145,0.8944146901341081
data/raw/busbra/Images/bus_0595-r.png,595,0.9690657547027971,0.9399879372756337
data/raw/busbra/Images/bus_0596-l.png,596,0.9352269311697082,0.8783345095288873
data/raw/busbra/Images/bus_0596-r.png,596,0.9557138991615792,0.9151839695989776
data/raw/busbra/Images/bus_0599-l.png,599,0.9465665957214454,0.8985538068928424
data/raw/busbra/Images/bus_0599-r.png,599,0.9141004862244363,0.8417910447787431
data/raw/busbra/Images/bus_0607-l.png,607,0.9343544857803964,0.8767967145917046
data/raw/busbra/Images/bus_0607-r.png,607,0.9275198188036512,0.8648363252518653
data/raw/busbra/Images/bus_0609-l.png,609,0.9090355329958474,0.8332402754544344
data/raw/busbra/Images/bus_0609-r.png,609,0.9027186374068925,0.8226865671677077
data/raw/busbra/Images/bus_0614-l.png,614,0.9617627997413842,0.9263420724117871
data/raw/busbra/Images/bus_0614-r.png,614,0.9274708756120355,0.8647512263537228
data/raw/busbra/Images/bus_0617-l.png,617,0.9363215937411483,0.880267558536437
data/raw/busbra/Images/bus_0617-r.png,617,0.9360703812335464,0.8798235942734386
data/raw/busbra/Images/bus_0623-l.png,623,0.9245052528716772,0.859609268517501
data/raw/busbra/Images/bus_0623-r.png,623,0.9466681700310444,0.8987368871783614
data/raw/busbra/Images/bus_0625-l.png,625,0.9516458569810696,0.9077522737128951
data/raw/busbra/Images/bus_0625-r.png,625,0.9325107496734669,0.8735551663769955
data/raw/busbra/Images/bus_0630-l.png,630,0.9590543331199953,0.9213298672879829
data/raw/busbra/Images/bus_0630-r.png,630,0.9627679578791352,0.9282088469914405
data/raw/busbra/Images/bus_0631-l.png,631,0.9580012922681563,0.9193881769334499
data/raw/busbra/Images/bus_0631-r.png,631,0.95810477780461,0.9195788188628173
data/raw/busbra/Images/bus_0632-l.png,632,0.9216867469926695,0.8547486033681845
data/raw/busbra/Images/bus_0632-r.png,632,0.9380645161330281,0.883353584461318
